"","X","OCEAN","JURISDICTION","REGION","cell_2.5","lat_bin_2.5","long_bin_2.5","c_sst_mean","c_sst_sd","human_pop50_log","kd490_cv","kd490_mean","kd490_sd","land_area50_log","nAll_30yr","npp_cv","npp_mean","npp_sd","sst_cv","sst_mean","sst_sd","wave_cv","wave_mean","wave_sd","not_oasis","oasis","oasis_present","Ji","c_sst_mean_z","c_sst_sd_z","human_pop50_log_z","kd490_cv_z","kd490_mean_z","kd490_sd_z","land_area50_log_z","nAll_30yr_z","npp_cv_z","npp_mean_z","npp_sd_z","sst_cv_z","sst_mean_z","sst_sd_z","wave_cv_z","wave_mean_z","wave_sd_z","y_pred_prob"
"189",189,"CARIB","FLORIDA","Tortugas","-83.021_24.688",24.6875,-83.02083333,26.1546153846154,2.80153846153846,3.00361751882313,0.219561974,0.0514397,0.011294202,0.773428478207444,1.84939233921244,0.341119373461538,999.644325630769,341.139501315385,0.106021489,26.14861,2.772314556,0.700306854153846,3.34422909769231,2.34199199553846,13,0,0,13,-0.0533938104466205,1.01762469903435,-0.641926059744233,-0.0717790595976173,0.0530878043748105,-0.071226638587261,-1.07453187824576,0.456577464816189,1.46835385812831,0.743645513864494,1.61162028073362,0.893717500653515,-0.120229905288542,0.92795253207596,0.583478652998494,-0.335651213905508,-0.194471690346201,0.538523779288542
"190",190,"CARIB","FLORIDA","Tortugas","-83.062_24.562",24.5625,-83.0625,26.3,2.67,3.0331063388083,0.289846658,0.04297778,0.012456966,0.776078820569746,1.0032097112888,0.250087547,1029.270272,257.4076771,0.099440888,26.27853,2.613160347,0.667310894,3.378745923,2.254673962,1,0,0,1,0.00399077969565372,0.912763582929372,-0.638758232797314,0.0771189160010609,-0.0754832534413163,-0.0485758518025211,-1.07394796650449,0.0548251435082231,0.643313493546827,0.806558367511034,1.00289669368464,0.774114626760276,-0.0724054758983394,0.812860033889517,0.504454488589897,-0.333937552095443,-0.202050063057437,0.559560160953979
"191",191,"CARIB","FLORIDA","Tortugas","-83.062_24.604",24.60416667,-83.0625,26.2525,2.7325,2.99804706425239,0.217077197,0.04993135,0.010838958,0.776424544218216,2.00177096726024,0.250087547,1029.270272,257.4076771,0.102761278,26.20567,2.692928146,0.6835046595,3.353751213,2.292322469,4,0,0,4,-0.014757889305856,0.962587943651767,-0.642524464024386,-0.0770430551661846,0.0301698194426728,-0.0800948481113193,-1.0738717981949,0.528924101955432,0.643313493546827,0.806558367511034,1.00289669368464,0.834462942430284,-0.0992257339445998,0.87054418386851,0.543237987578851,-0.335178468071893,-0.198782531638032,0.545648233878969
"192",192,"CARIB","FLORIDA","Tortugas","-83.062_24.646",24.64583333,-83.0625,26.19,2.78,3.01553685473153,0.158729789,0.05845789,0.009279009,0.774600981931971,1.25412180154235,0.263347024,1014.712171,267.2214304,0.10419517,26.17002,2.726789688,0.689962417,3.3884908355,2.337974274,4,0,0,4,-0.0394271906236321,1.00045445780079,-0.640645628940322,-0.200651933206102,0.159722718466951,-0.110482847906693,-1.0742735573959,0.173953699658036,0.763486889637718,0.775643180324447,1.07424188611498,0.860524027740353,-0.112348739700148,0.895031186038998,0.55870408973231,-0.333453745017451,-0.194820390265731,0.557909266844898
"193",193,"CARIB","FLORIDA","Tortugas","-83.062_24.688",24.6875,-83.0625,26.195,2.77875,3.01648500752751,0.219851858,0.0501646,0.011028781,0.776979534764055,1.12618124136818,0.319409833375,972.1104320375,310.18887225,0.104638106,26.19184,2.740664518,0.69941005925,3.4171712105,2.390105391625,8,0,0,8,-0.0374536465182104,0.999457970586339,-0.640543773932953,-0.0711649408692973,0.0337138377311476,-0.0763970725525304,-1.07374952512534,0.113209818439933,1.2715957839018,0.685175286572384,1.38661171173792,0.868574419877906,-0.104316650342896,0.905064780856539,0.581330860735686,-0.332029846298559,-0.190295906339492,0.550036961353907
"194",194,"CARIB","FLORIDA","Tortugas","-83.104_24.604",24.60416667,-83.10416667,26.21,2.76,3.01251267612709,0.294039198,0.04643764,0.013654486,0.782691288184858,1.00482524629566,0.250087547,1029.270272,257.4076771,0.101190459,26.25142,2.656393231,0.684050019,3.452152005,2.361444644,2,0,0,2,-0.0315330142019439,0.98451066236962,-0.640970500348545,0.0860008043882447,-0.0229138767400825,-0.0252480138315643,-1.07249113680047,0.0555921705278538,0.643313493546827,0.806558367511034,1.00289669368464,0.805913199516817,-0.0823848499806088,0.844123929796691,0.544544104406149,-0.330293149743008,-0.192783385945744,0.558935453155372
"195",195,"CARIB","FLORIDA","Tortugas","-83.104_24.646",24.64583333,-83.10416667,26.2128571428571,2.76,3.00827521169617,0.243460766,0.048392,0.011781553,0.781057506772219,1.14687934802413,0.259558602,1018.87162842857,264.417500885714,0.102653457,26.24524,2.69416462,0.689317861142857,3.46960192,2.391695344,7,0,0,7,-0.0304052747131317,0.98451066236962,-0.641425708594166,-0.0211495120840525,0.00678081814636471,-0.0617329807251929,-1.07285108431634,0.123036907913646,0.729151633611749,0.784476090949186,1.0538575454206,0.832503288370413,-0.0846597497160727,0.871438341066719,0.557160401117465,-0.329426811293344,-0.190157913633947,0.555026801365059
"196",196,"CARIB","PRICO","EPRICO","-65.188_18.271",18.27083333,-65.1875,27.19,1.17,11.3500315768823,0.186195655,0.04544509,0.008461678,5.90532409436842,2.00143678624067,0.129588466,941.9197528,122.0619362,0.039674294,27.60695,1.095286264,0.520636672,5.074713315,2.642081851,1,0,0,1,0.355281630460787,-0.283021074408108,0.254684770277319,-0.142465545892124,-0.037994757135477,-0.126404557052795,0.0561047322758248,0.528765438806463,-0.448794723813591,0.621063181572046,0.0189441085776879,-0.312147312720689,0.416594897335451,-0.284791867637808,0.153174884062918,-0.249737614097699,-0.168426752326074,0.534828202607311
"197",197,"CARIB","PRICO","EPRICO","-65.229_18.271",18.27083333,-65.22916667,27.175,1.1825,11.7190128252895,0.167490228,0.05160251,0.008642916,6.0961116784786,2.00305785664357,0.141658236,950.682467725,135.101259375,0.03955973,27.5929,1.09156768,0.4358527305,4.14586272825,1.8393991665,4,0,0,4,0.34936099814452,-0.27305620226363,0.29432246151758,-0.182092959070916,0.0555615519312804,-0.122874018357675,0.0981382114347992,0.529535093932768,-0.339403889549468,0.639671444570707,0.113738933008593,-0.314229521267401,0.411422997451427,-0.28748096474033,-0.049879674769912,-0.295852393298311,-0.238091955554881,0.538536828880929
"198",198,"CARIB","PRICO","EPRICO","-65.229_18.312",18.3125,-65.22916667,27.12,1.18,11.7303211828151,0.163989255,0.04968996,0.00814862,6.10173970670694,2.00323267390951,0.144489911,990.53215005,143.11239875,0.040401503,27.4872,1.110524201,0.5393716125,4.977329985,2.693221928,4,0,0,4,0.327652012984877,-0.275049176692525,0.295537258166382,-0.189509764022698,0.0265021213734125,-0.132502965680218,0.0993781537944942,0.529618094032367,-0.313739830448518,0.724295145725371,0.171979268059161,-0.298930239337721,0.372514113626423,-0.273772540863122,0.198044407827472,-0.254572418343755,-0.163988281276258,0.531094130382582
"199",199,"CARIB","PRICO","EPRICO","-65.271_18.146",18.14583333,-65.27083333,27.18,1.18,11.6912283972762,0.241046275,0.04402874,0.010612964,6.07209526891283,3.00410541795078,0.153300291,672.5893166,103.1081378,0.039298887,27.59892,1.084606841,0.356619432,4.395850078,1.567645558,1,0,0,1,0.351334542249942,-0.275049176692525,0.291337728326854,-0.0262646068890776,-0.0595148870513675,-0.0844972392316416,0.0928470219915007,1.00481450551995,-0.233889525232764,0.0491203952039485,-0.118848472180767,-0.318970360658049,0.41363900010636,-0.29251470123412,-0.239640638782035,-0.283441235248658,-0.261677577532147,0.535101505918301
"200",200,"CARIB","PRICO","EPRICO","-65.271_18.271",18.27083333,-65.27083333,27.16,1.19,11.9546268138291,0.19915472,0.04800456,0.009560335,6.36674954211702,2.00456628488493,0.144778177,1013.780142,146.7732403,0.04026412,27.62597,1.112335381,0.403328173,2.934940396,1.183744147,1,0,0,1,0.343440365828254,-0.267077278976942,0.319633218012492,-0.11501179018979,0.000894025238811853,-0.105002582570818,0.157763952040151,0.53025126858289,-0.311127215773178,0.773663948898705,0.198593289917824,-0.301427184772352,0.423596287783431,-0.272462784544548,-0.127774846397378,-0.355971229177164,-0.294996559408279,0.536148129318804
"201",201,"CARIB","PRICO","EPRICO","-65.271_18.354",18.35416667,-65.27083333,27.04,1.18,11.8156644395573,0.213648841,0.04628805,0.009889388,6.15062311120536,2.00057162217097,0.147249977,987.0888785,145.3488147,0.040192936,27.50384,1.105460085,0.582384116,5.834873892,3.398137873,1,0,0,1,0.296075307298123,-0.275049176692525,0.304705229912342,-0.0843060211351514,-0.0251867586083482,-0.0985925893616379,0.110147929898045,0.528354674437353,-0.288724778598811,0.716983107946371,0.188237831060436,-0.302720958847883,0.378639410001523,-0.277434660546969,0.301057841361793,-0.211997812168931,-0.102808298805051,0.527967907851944
"202",202,"CARIB","PRICO","EPRICO","-65.312_18.104",18.10416667,-65.3125,27.2025,1.185,11.729329713739,0.233239852,0.03708071,0.008648699,6.21379375877277,3.00182960621314,0.16579288625,668.194138075,110.780218225,0.04016404,27.68217,1.111827774,0.313336361,3.89773417175,1.2237199175,4,0,0,4,0.360215490724342,-0.271063227834734,0.295430749921633,-0.0428024998582906,-0.165083784752856,-0.12276136480117,0.124065408387895,1.00373399096165,-0.120666537841825,0.0397869136723364,-0.0630730682624063,-0.303246145627027,0.444283887319526,-0.272829860967434,-0.343302071965523,-0.308171267571084,-0.29152704370813,0.534241508086295
"203",203,"CARIB","PRICO","EPRICO","-65.312_18.146",18.14583333,-65.3125,27.17,1.19,11.8534322243876,0.218838149,0.04107548,0.008988882,6.26102095984187,2.00428566050017,0.165578263,670.7050154,111.0541717,0.040383685,27.57169,1.113446451,0.34415443,3.777474822,1.300034694,2,0,0,2,0.347387454039098,-0.267077278976942,0.308762421979405,-0.0733124815475219,-0.104386944717483,-0.116134557812999,0.134470297055746,0.530118033162695,-0.12261171296695,0.0451189444437216,-0.0610814486655662,-0.299254082708111,0.403615453213694,-0.271659313352907,-0.269493880294289,-0.314141800872822,-0.284903648788947,0.544910215198804
"204",204,"CARIB","PRICO","EPRICO","-65.312_18.271",18.27083333,-65.3125,27.16,1.18,11.9831404576844,0.225716223,0.04710643,0.010632685,6.3607326003447,2.00439195182058,0.144778177,1013.780142,146.7732403,0.040105571,27.6355,1.108337494,0.403328173,2.934940396,1.183744147,1,0,0,1,0.343440365828254,-0.275049176692525,0.322696286979132,-0.0587412942513266,-0.0127522304757776,-0.0841130717082389,0.156438325963552,0.530168498373513,-0.311127215773178,0.773663948898705,0.198593289917824,-0.304308823706683,0.427104345142488,-0.275353859843079,-0.127774846397378,-0.355971229177164,-0.294996559408279,0.536102837037975
"205",205,"CARIB","PRICO","EPRICO","-65.312_18.312",18.3125,-65.3125,27.16,1.18,12.0717812699186,0.182619025,0.04716892,0.008613942,6.51083105189048,2.00346846869797,0.150548830333333,1032.91918616667,155.526864216667,0.039909308,27.5978,1.101409097,0.557034455166667,4.21978490783333,2.35074033066667,24,0,0,24,0.343440365828254,-0.275049176692525,0.332218497557027,-0.150042630061208,-0.0118027526500677,-0.123438435467511,0.189507354874784,0.529730045165007,-0.258826585157816,0.814307102355661,0.262231427509623,-0.30787591717412,0.413226720542652,-0.280364135877673,0.240346294976864,-0.292182368174635,-0.193712418274697,0.527399434292051
"206",206,"CARIB","PRICO","EPRICO","-65.312_18.354",18.35416667,-65.3125,27.02,1.2,12.0803225915816,0.191684721,0.04709679,0.009027735,6.50786663653963,2.00451370979426,0.151702961,1036.746995,157.277589,0.040175285,27.52171,1.105692543,0.596405198,5.859615403,3.494705084,1,0,0,1,0.288181130876435,-0.259105381261359,0.333136046273447,-0.13083696952508,-0.0128987013709582,-0.11537769655917,0.188854247957742,0.530226306873654,-0.248366459034743,0.822435733047052,0.274959055027983,-0.303041766981835,0.385217477683195,-0.277266558351547,0.334637839761242,-0.210769466799794,-0.0944271856834387,0.525611395138864
"207",207,"CARIB","PRICO","EPRICO","-65.354_18.104",18.10416667,-65.35416667,27.21,1.2,11.8238090326601,0.245960748,0.03690607,0.009077445,6.37547754738091,3.00403449292411,0.166436756,660.6615061,109.9583578,0.040588216,27.70953,1.124680399,0.297688052,3.434155442,1.022307044,2,0,0,2,0.363175806882475,-0.259105381261359,0.305580160191532,-0.0158533047505581,-0.167737278231524,-0.114409339600175,0.159686867669435,1.00478083159052,-0.114831012466451,0.0237908213581812,-0.0690479270529266,-0.295536717774383,0.454355288090123,-0.263535474543111,-0.38077922181559,-0.331186627704861,-0.309007760604391,0.534431574552991
"208",208,"CARIB","PRICO","EPRICO","-65.354_18.146",18.14583333,-65.35416667,27.15,1.19,12.0957904414453,0.233896644,0.04062748,0.009502631,6.55924559940812,2.00297197188484,0.1668260525,667.6549122,111.3784275,0.049054091,27.31155,1.339743259,0.4256754085,3.3753219975,1.441155269,2,0,0,2,0.339493277617409,-0.267077278976942,0.334797675041026,-0.0414110871973273,-0.111193890883557,-0.106126663640258,0.200173834475987,0.529494317391098,-0.111302737369982,0.0386418282754516,-0.0587241352360904,-0.141668859805039,0.307856162407294,-0.108012589034495,-0.0742540031185138,-0.334107540219135,-0.272655728499916,0.533658105344035
"209",209,"CARIB","PRICO","EPRICO","-65.354_18.229",18.22916667,-65.35416667,27.17,1.2,12.2853775469552,0.201825945,0.04481255,0.009044335,6.72561330889006,2.0024831488356,0.155478041,1053.602002,163.8119756,0.039670929,27.59921,1.094886295,0.523716444,3.537070737,1.852422108,1,0,0,1,0.347387454039098,-0.259105381261359,0.355164008516718,-0.109352804871331,-0.047605618135228,-0.115054326502455,0.23682723454838,0.529262232982534,-0.214152124327967,0.858228567320989,0.322463516892865,-0.312208471826164,0.413745751064821,-0.285081105551755,0.160550829716089,-0.326077177193669,-0.236961688409777,0.526944396708417
"210",210,"CARIB","PRICO","EPRICO","-65.354_18.312",18.3125,-65.35416667,27.16,1.18,12.1199831015837,0.168556808,0.04888646,0.008240146,6.54202692557385,2.00049861653475,0.151702961,1036.746995,157.277589,0.039909308,27.5978,1.101409097,0.56180235,4.227114908,2.374803089,9,0,0,9,0.343440365828254,-0.275049176692525,0.337396563729778,-0.179833411275069,0.0142936810956436,-0.130720027860282,0.196380292191076,0.528320012671851,-0.248366459034743,0.822435733047052,0.274959055027983,-0.30787591717412,0.413226720542652,-0.280364135877673,0.25176523546035,-0.291818454597955,-0.191624000295952,0.52727705517639
"211",211,"CARIB","PRICO","EPRICO","-65.354_18.354",18.35416667,-65.35416667,27.08,1.19,12.1424339767475,0.181133983,0.05146476,0.009322017,6.56648031284418,2.00111554598203,0.152961321,1042.36533066667,159.455717866667,0.040341424,27.56853,1.112153766,0.600221715333333,5.91458265066667,3.55048051166667,3,0,0,3,0.311863660141499,-0.267077278976942,0.339808341731119,-0.15318868884521,0.0534685679259752,-0.109645046738066,0.201767754635174,0.528612919698476,-0.236961680799151,0.834366677805031,0.29079387564961,-0.30002217927765,0.40245223587323,-0.272594119582368,0.343778264583292,-0.208040499917959,-0.0895864103950166,0.52597205186215
"212",212,"CARIB","PRICO","EPRICO","-65.396_18.062",18.0625,-65.39583333,27.23,1.2,12.0285726417102,0.230912093,0.03407208,0.007867655,6.50625109415579,2.00344130675774,0.173163563,648.8718676,112.3609644,0.039926631,27.70227,1.106058317,0.271211492,3.177584327,0.861797388,1,0,0,1,0.371069983304163,-0.259105381261359,0.327576824650244,-0.0477338530785968,-0.210797138421685,-0.137976198691366,0.188498318784266,0.529717149163387,-0.0538645624293957,-0.00124533418777198,-0.0515811714731429,-0.307561070462634,0.451682833061082,-0.2770020485802,-0.444189652082163,-0.343924650898536,-0.322938468244348,0.546612652336413
"213",213,"CARIB","PRICO","EPRICO","-65.396_18.104",18.10416667,-65.39583333,27.24,1.21,12.0987983468839,0.251429749,0.03933261,0.009889388,6.59064220201746,2.00215897713671,0.168073842,664.604809,111.7026833,0.041826655,27.74366,1.160424491,0.510956859,0.076428568,0.039051701,5,0,0,5,0.375017071515006,-0.251133483545776,0.335120798309671,-0.0042672360496283,-0.13086824441495,-0.0985925893616379,0.207090995504035,0.529108322079341,-0.0999937617730146,0.0321647121071816,-0.0563668218066145,-0.273028004126272,0.466918771580637,-0.23768710477938,0.129992072276569,-0.49788817865317,-0.394344948784267,0.531065594647609
"214",214,"CARIB","PRICO","EPRICO","-65.396_18.229",18.22916667,-65.39583333,27.18,1.21,12.4839694105556,0.225190796,0.0441172,0.009934787,6.80977262620655,2.00387017788598,0.15882442325,963.65873275,152.131479325,0.039989581,27.6065,1.103972373,0.5304073875,3.5504983695,1.8850396095,4,0,0,4,0.351334542249942,-0.251133483545776,0.376497675217127,-0.0598544103980092,-0.058170819065093,-0.0977082112167689,0.255368844197428,0.529920769476104,-0.18382316643613,0.667227487919399,0.237547254078137,-0.306416949901065,0.41642924929646,-0.278510500713168,0.176575404140574,-0.325410533584075,-0.23413080029584,0.527310200279243
"215",215,"CARIB","PRICO","EPRICO","-65.438_18.104",18.10416667,-65.4375,27.24,1.21,12.517808156434,0.288375709,0.04308174,0.012423727,6.86324828505495,2.00069074211991,0.175383411333333,629.9724393,110.485543466667,0.042330299,27.66809,1.171198531,0.272623478666667,2.74492419866667,0.748307643333333,3,0,0,3,0.375017071515006,-0.251133483545776,0.380132791545875,0.0740027132120023,-0.0739036772729569,-0.0492233516407841,0.267150365527551,0.528411230450702,-0.0337456155792767,-0.041379645909746,-0.0652153299124576,-0.263874239930709,0.439100944232903,-0.229895848821074,-0.440807993661885,-0.365404990763326,-0.332788295927518,0.545412826990144
"216",216,"CARIB","PRICO","EPRICO","-65.438_18.188",18.1875,-65.4375,27.24,1.23,12.9115944125901,0.248326424,0.0453983,0.011273597,7.08343301118466,2.00043934847461,0.174996634,617.5287028,108.0654446,0.040998098,27.62547,1.132591718,0.521629513,2.977103149,1.552944866,1,0,0,1,0.375017071515006,-0.235189688114609,0.422435152718843,-0.0108416244345112,-0.0387056879638489,-0.07162802654019,0.315660493375036,0.52829187326086,-0.0372510589446256,-0.0678048261717917,-0.0828092528555554,-0.288087084350763,0.423412234406775,-0.257814397649317,0.155552703348969,-0.353877968890934,-0.262953457422868,0.530249527789874
"217",217,"CARIB","PRICO","EPRICO","-65.438_18.354",18.35416667,-65.4375,27.17,1.17,12.5860595663311,0.168365645,0.05015235,0.008443933,6.84129309457336,2.00063243736979,0.155872905,1068.21406,166.5056292,0.04009046,27.56708,1.105176909,0.609144947,5.846232514,3.561202996,1,0,0,1,0.347387454039098,-0.283021074408108,0.387464677173911,-0.180238389743911,0.0335277102969191,-0.126750231851375,0.262313294782915,0.528383548402012,-0.210573389821769,0.889258336124714,0.34204616061315,-0.304583467166665,0.401918481080929,-0.277639439506138,0.365149090678209,-0.211433889022383,-0.0886558009965285,0.523491235060927
"218",218,"CARIB","PRICO","EPRICO","-65.479_18.062",18.0625,-65.47916667,27.24,1.2,12.6385504279232,0.244454811,0.03373307,0.008246211,6.96595208199167,2.0019133666798,0.174996634,617.5287028,108.0654446,0.040064802,27.72747,1.110895585,0.272894822,2.574366298,0.702531232,1,0,0,1,0.375017071515006,-0.259105381261359,0.393103490999018,-0.0190436295541689,-0.215948082215794,-0.130601880908838,0.28977761314548,0.528991710643528,-0.0372510589446256,-0.0678048261717917,-0.0828092528555554,-0.305049803074032,0.460959123244528,-0.273503974215623,-0.440158135919163,-0.373872703485222,-0.336761251941398,0.543396730304461
"219",219,"CARIB","PRICO","EPRICO","-65.479_18.146",18.14583333,-65.47916667,27.26,1.23,13.0755892050322,0.37174187,0.06093279,0.022651269,7.23457747180525,2.00444521567202,0.181044914,610.1398296,110.4627133,0.045672421,27.71763,1.265931278,0.527159883,1.896087093,0.99954105,3,0,0,3,0.382911247936695,-0.235189688114609,0.440052240242643,0.25061377411303,0.197326537811631,0.150010433696543,0.348959974392739,0.530193787094,0.0175657598566453,-0.0834956362627478,-0.0653813033768659,-0.203130943672234,0.457336952791944,-0.161389784289069,0.168797745047488,-0.407547329115146,-0.310983631803984,0.530591787356694
"220",220,"CARIB","PRICO","EPRICO","-65.479_18.188",18.1875,-65.47916667,27.24,1.23,12.9016830380116,0.209679921,0.05621701,0.011787578,7.08221799796776,2.00132184374146,0.174996634,617.5287028,108.0654446,0.04277522,27.66991,1.183586499,0.521629513,2.977103149,1.552944866,1,0,0,1,0.375017071515006,-0.235189688114609,0.421370426511199,-0.0927141709578511,0.125674616849469,-0.0616156129787043,0.31539280702129,0.528710866171256,-0.0372510589446256,-0.0678048261717917,-0.0828092528555554,-0.255787770282199,0.43977089852393,-0.220937479491529,0.155552703348969,-0.353877968890934,-0.262953457422868,0.532289707242343
"221",221,"CARIB","PRICO","EPRICO","-65.479_18.271",18.27083333,-65.47916667,27.22,1.24,12.9557767560957,0.17588703,0.05432523,0.009555103,7.07746521331385,2.00488574111718,0.155872905,1068.21406,166.5056292,0.042574807,27.66404,1.177791153,0.567130595,3.827275953,2.170565289,3,0,0,3,0.367122895093318,-0.227217790399026,0.42718142667641,-0.164304349260805,0.0969307672555951,-0.105104502579055,0.314345694466096,0.530402940667173,-0.210573389821769,0.889258336124714,0.34204616061315,-0.259430290283878,0.437610111881992,-0.225128388756107,0.264526194890718,-0.311669316931092,-0.209349893876013,0.523865743123393
"222",222,"CARIB","PRICO","EPRICO","-65.479_18.354",18.35416667,-65.47916667,27.1766666666667,1.19666666666667,13.1935968897663,0.163821535,0.05099842,0.008354639,7.16586496048832,2.00475724873482,0.150665207,1044.670428,157.3954866,0.040936041,27.57659,1.128876433,0.592357014,4.931384121,2.921139974,3,0,0,3,0.35001884617966,-0.261762680499887,0.452729177598305,-0.189865078538552,0.0463829624012277,-0.128489690034769,0.333821536921183,0.530341934790689,-0.25777183923842,0.839261719784978,0.275816161040529,-0.289214974576168,0.405419176304919,-0.260501109077254,0.324942581418079,-0.256853499288059,-0.144207168140632,0.52306261126258
"223",223,"CARIB","PRICO","EPRICO","-65.521_18.146",18.14583333,-65.52083333,27.22,1.25,13.0658960477774,0.266097147,0.07306312,0.019441888,7.23549580711325,2.00292739272816,0.181044914,610.1398296,110.4627133,0.046201389,27.75903,1.28250575,0.527159883,1.896087093,0.99954105,1,0,0,1,0.367122895093318,-0.219245892683443,0.439010955960401,0.0268056200152877,0.381635696933756,0.0874912941789839,0.349162297977944,0.529473152007782,0.0175657598566453,-0.0834956362627478,-0.0653813033768659,-0.193516914042181,0.472576572379032,-0.149403941121068,0.168797745047488,-0.407547329115146,-0.310983631803984,0.533461162158397
"224",224,"CARIB","PRICO","EPRICO","-65.521_18.188",18.1875,-65.52083333,27.22,1.25,2.71343338997539,0.168109662,0.06997214,0.011762993,7.28218320929894,2.00266916969325,0.180699418,610.09656114,110.24415352,0.044596876,27.72066,1.236254828,0.500868343,2.3284116182,1.1694798288,5,0,0,5,0.367122895093318,-0.219245892683443,-0.673098995907641,-0.180780689265207,0.334671111084624,-0.0620945318247495,0.359448260536311,0.529350552346354,0.0144344577958009,-0.0835875199871551,-0.0669702152931286,-0.222679047713416,0.458452316254477,-0.182850333710071,0.105830431175489,-0.386083650987575,-0.296234566214097,0.590077559295565
"225",225,"CARIB","PRICO","EPRICO","-65.521_18.271",18.27083333,-65.52083333,27.22,1.26,13.312557833766,0.161440315,0.06923819,0.011177835,7.28990144314364,2.00245223124977,0.150924206666667,1056.25747,159.436122333333,0.045074638,27.7125,1.249130898,0.514305701666667,2.81728563366667,1.454518997,3,0,0,3,0.367122895093318,-0.21127399496786,0.465508518522176,-0.194909688790411,0.323519418810985,-0.0734934821649602,0.361148707779607,0.529247553867806,-0.255424471425214,0.863867646915779,0.290651417707811,-0.213995690640562,0.455448565147457,-0.173538993014561,0.138012432715704,-0.361812452151341,-0.271495884336099,0.528061362053975
"226",226,"CARIB","PRICO","EPRICO","-65.521_18.354",18.35416667,-65.52083333,27.1825,1.2075,13.2521439478041,0.16326971,0.05250952,0.008573214,7.19959927958641,2.00133737529512,0.14955753225,1047.4748015,156.64842775,0.042207839,27.58038,1.164108242,0.5897032755,4.752615384,2.80405607625,8,0,0,8,0.352321314302653,-0.253126457974671,0.459018576367334,-0.191034118800364,0.0693427310430901,-0.12423182195365,0.341253733336716,0.528718240274113,-0.267810925732678,0.845217011048145,0.270385103647836,-0.266099958818234,0.40681430089997,-0.235023197189686,0.318586971017786,-0.265728856586989,-0.154368934040261,0.52283759204247
"227",227,"CARIB","PRICO","EPRICO","-65.562_18.062",18.0625,-65.5625,27.26,1.2,13.0741756292343,0.256297074,0.03360921,0.008613942,7.30628682344802,2.00416406855336,0.179317434,609.9234873,109.3699144,0.0401471,27.73824,1.113609896,0.259947599,2.279538678,0.592560607,1,0,0,1,0.382911247936696,-0.259105381261359,0.439900387319867,0.00604418313639012,-0.217830020501798,-0.123438435467511,0.364758662508832,0.530060303489135,0.0019092495524233,-0.0839550548847835,-0.0733258629581792,-0.303554031287281,0.464923632977691,-0.271541117965651,-0.471166279771207,-0.388510052906632,-0.346305653593212,0.541725959384
"228",228,"CARIB","PRICO","EPRICO","-65.562_18.104",18.10416667,-65.5625,27.275,1.21,13.2337329149746,0.290422276,0.06039515,0.017540097,7.3760115836399,2.00079511876334,0.195254553,620.8187484,121.39132605,0.042063486,27.7177,1.165903083,0.258066457,2.222822121,0.5737425215,2,0,0,2,0.388831880252961,-0.251133483545776,0.457040777121814,0.0783383616902264,0.189157594649291,0.0504441698698918,0.380120114188505,0.528460786607263,0.146350671648836,-0.0608181748512378,0.0140688270482972,-0.268723584480254,0.457362720264676,-0.233725256432509,-0.475671548719005,-0.391325868001529,-0.347938883979328,0.546238518826601
"229",229,"CARIB","PRICO","EPRICO","-65.562_18.354",18.35416667,-65.5625,27.18,1.23166666666667,13.5100928741723,0.17000972,0.05846618,0.009939819,7.31090520540297,2.00281353157712,0.146234508,1055.887922,154.4072512,0.04417388,27.59969,1.219185384,0.58174206,4.216309173,2.452804383,6,0,0,6,0.351334542249942,-0.233861038495345,0.486728656332854,-0.176755419837801,0.159848677359176,-0.0976101872333116,0.365776164054109,0.529419092777271,-0.297928185215454,0.863082884837646,0.254091931469755,-0.230367028985239,0.41392244230641,-0.195194116290233,0.299520139816908,-0.29235492848378,-0.184854231739147,0.523111315035856
"230",230,"CARIB","PRICO","EPRICO","-65.562_18.396",18.39583333,-65.5625,27.13,1.24,13.6640112323747,0.192148126,0.05399615,0.010375259,7.33672110736423,2.00278120490955,0.152031618,1010.61998242857,153.540920742857,0.041416188,27.45228,1.136968777,0.596052494142857,4.86672033985714,2.91410717071429,7,0,0,7,0.331599101195721,-0.227217790399026,0.5032632861683,-0.129855246872926,0.0919307006387834,-0.0891277620829396,0.37146380972623,0.529403744655828,-0.245387772330958,0.766953120014485,0.247793779143762,-0.28048826996496,0.359659825800792,-0.254649123804631,0.333793126424686,-0.260063871367506,-0.144817548406244,0.522830038552536
"231",231,"CARIB","PRICO","EPRICO","-65.604_18.104",18.10416667,-65.60416667,27.2916666666667,1.22,13.7175823212348,0.241073315,0.05412075,0.013047069,7.61638641283072,2.00182850056444,0.217622726,687.1647645,149.5426693,0.040447804,27.77055,1.123257762,0.256173921333333,1.545589207,0.396419725333333,6,0,0,6,0.395410360604368,-0.243161585830192,0.50901814305821,-0.0262073226981123,0.0938238825412228,-0.0370805722496322,0.433078436504173,0.528951417735448,0.349078072869759,0.0800724197954012,0.21872681466489,-0.298088715491475,0.476817162177178,-0.26456425566911,-0.480204105097861,-0.424948548271098,-0.363328811868137,0.539785263061072
