"","X","OCEAN","JURISDICTION","REGION","cell_2.5","lat_bin_2.5","long_bin_2.5","c_sst_mean","c_sst_sd","human_pop50_log","kd490_cv","kd490_mean","kd490_sd","land_area50_log","nAll_30yr","npp_cv","npp_mean","npp_sd","sst_cv","sst_mean","sst_sd","wave_cv","wave_mean","wave_sd","not_oasis","oasis","oasis_present","Ji","c_sst_mean_z","c_sst_sd_z","human_pop50_log_z","kd490_cv_z","kd490_mean_z","kd490_sd_z","land_area50_log_z","nAll_30yr_z","npp_cv_z","npp_mean_z","npp_sd_z","sst_cv_z","sst_mean_z","sst_sd_z","wave_cv_z","wave_mean_z","wave_sd_z","group_j","alpha_j","Xbeta","y_pred","y_pred_prob"
"192",192,"CARIB","FLORIDA","Tortugas","-83.062_24.646",24.64583333,-83.0625,26.19,2.78,3.02086061309625,0.158729789,0.05845789,0.009279009,0.778156913145292,1.25497678836226,0.263347024,1014.712171,267.2214304,0.10419517,26.17002,2.726789688,0.689962417,3.3884908355,2.337974274,4,0,0,4,-0.601628015639911,0.594073649200725,-0.785567992728867,-0.359087981661615,-0.379746521652782,-0.348173282738893,-0.899825050606207,0.115895281377579,0.489858685425868,0.362486181889706,0.448063680461371,0.330004361912965,-0.41362847080941,0.291190620541246,0.949642445357051,0.536399626175388,0.746465558708492,32,0.16631647946307,-0.521980176608656,-0.355663697145586,0.41200966638835
"193",193,"CARIB","FLORIDA","Tortugas","-83.062_24.688",24.6875,-83.0625,26.195,2.77875,3.03894646746228,0.219851858,0.0501646,0.011028781,0.776027161964602,1.12973211318022,0.319409833375,972.1104320375,310.18887225,0.104638106,26.19184,2.740664518,0.69941005925,3.4171712105,2.390105391625,7,1,1,8,-0.590018862428306,0.591499581665952,-0.783494692738015,-0.279719159218559,-0.47674365649771,-0.328318026299733,-0.900233913319668,0.0335788857033589,1.11385547442512,0.14092719802516,0.784961887095824,0.352103935807206,-0.371908144194825,0.317707327311105,0.995628300886097,0.548153086642632,0.778663699401919,32,0.16631647946307,-0.679815535922835,-0.513499056459765,0.374373623907259
"194",194,"CARIB","FLORIDA","Tortugas","-83.104_24.604",24.60416667,-83.10416667,26.21,2.76,3.01722231308568,0.294039198,0.04643764,0.013654486,0.774873121030745,1.00014142640401,0.250087547,1029.270272,257.4076771,0.101190459,26.25142,2.656393231,0.684050019,3.452152005,2.361444644,2,0,0,2,-0.555191402793485,0.552888568644355,-0.785985074898499,-0.183384694232065,-0.520333648127286,-0.298523260976832,-0.900455462349403,-0.0515939029430216,0.342276515284054,0.438198538781912,0.37111621175553,0.180089176027554,-0.257989855482763,0.156653317532411,0.920864187981966,0.562488512356855,0.760961742750101,32,0.16631647946307,-0.745106082990094,-0.578789603527023,0.359211153407091
"195",195,"CARIB","FLORIDA","Tortugas","-83.104_24.646",24.64583333,-83.10416667,26.2128571428571,2.76,3.01264886200834,0.243460766,0.048392,0.011781553,0.777688481019833,1.14760882102336,0.259558602,1018.87162842857,264.417500885714,0.102653457,26.24524,2.69416462,0.689317861142857,3.46960192,2.391695344,7,0,0,7,-0.548557600958283,0.552888568644355,-0.786509359562354,-0.24906229079471,-0.497475732817978,-0.31977606706149,-0.899914978684014,0.0453282567167724,0.447692351099636,0.384118283858908,0.42607868940256,0.253083090290851,-0.269806153304861,0.228839632348759,0.946505106776415,0.569639635245216,0.779645713841631,32,0.16631647946307,-0.64433424614425,-0.47801776668118,0.382720309886442
"196",196,"CARIB","PRICO","EPRICO","-65.188_18.271",18.27083333,-65.1875,27.19,1.17,11.3415793967583,0.186195655,0.04544509,0.008461678,5.90624153611368,2.00081179544446,0.129588466,941.9197528,122.0619362,0.039674294,27.60695,1.095286264,0.520636672,5.074713315,2.642081851,1,0,0,1,-0.502719801616756,-0.164183051851358,-0.162338726227358,-0.200685351383694,-0.301292204101382,-0.226804167045883,-0.904905008253319,0.388209676349639,-0.665488993274884,0.533932674809146,-0.258046651238674,-0.117010439855009,-0.341099559772526,-0.160363377420865,0.250513515357972,0.380303510602143,0.363425991785756,1,-0.517388293437123,-1.06781709755201,-1.58520539098913,0.170059534532597
"197",197,"CARIB","PRICO","EPRICO","-65.229_18.271",18.27083333,-65.22916667,27.175,1.1825,11.7078172406444,0.167490228,0.05160251,0.008642916,6.09405646077815,2.00130679165828,0.141658236,950.682467725,135.101259375,0.03955973,27.5929,1.09156768,0.4358527305,4.14586272825,1.8393991665,4,0,0,4,-0.543907284862238,0.0120040189752338,-0.105613354758662,-0.240871702650429,-0.111824923085179,-0.221223626312582,-0.791099261114612,0.3885014154218,-0.521905889825597,0.563157197927038,-0.115610969355724,-0.134292479553259,-0.370779858438673,-0.182062723957576,-0.0151899095839575,0.172322442450438,0.0807117334013407,1,-0.517388293437123,-0.728579448226988,-1.24596774166411,0.223398922440021
"198",198,"CARIB","PRICO","EPRICO","-65.229_18.312",18.3125,-65.22916667,27.12,1.18,11.72319939931,0.163989255,0.04968996,0.00814862,6.09648916201411,2.00013832870405,0.144489911,990.53215005,143.11239875,0.040401503,27.4872,1.110524201,0.5393716125,4.977329985,2.693221928,4,0,0,4,-0.69492805676233,-0.0232333951900838,-0.103230862946683,-0.248393120405466,-0.170675163657942,-0.236443607565453,-0.789625174951237,0.387812750966186,-0.488220021374105,0.696059839667107,-0.0281008981485593,-0.00731057945449384,-0.594068653386103,-0.0714442416779163,0.309226731196531,0.358498185523502,0.381438126869725,1,-0.517388293437123,-1.04443361435701,-1.56182190779413,0.17338537053653
"199",199,"CARIB","PRICO","EPRICO","-65.271_18.146",18.14583333,-65.27083333,27.18,1.18,11.6892462606916,0.241046275,0.04402874,0.010612964,6.07602427367771,3.00446547889849,0.153300291,672.5893166,103.1081378,0.039298887,27.59892,1.084606841,0.356619432,4.395850078,1.567645558,1,0,0,1,-0.530178123780414,-0.0232333951900838,-0.108489752580313,-0.0828454174159656,-0.344874091233866,-0.160563427510128,-0.802025797060448,0.979739442046336,-0.383410923688935,-0.364311034640179,-0.465089391352059,-0.173640783392255,-0.35806274826286,-0.222681856844515,-0.263498237888041,0.228297684073892,-0.0150030756682278,1,-0.517388293437123,-1.75686703073819,-2.27425532417532,0.0932776864259807
"200",200,"CARIB","PRICO","EPRICO","-65.271_18.271",18.27083333,-65.27083333,27.16,1.19,11.9764815830144,0.19915472,0.04800456,0.009560335,6.36164029731041,2.00325017629308,0.144778177,1013.780142,146.7732403,0.04026412,27.62597,1.112335381,0.403328173,2.934940396,1.183744147,1,0,0,1,-0.585094768107719,0.11771626147119,-0.0640008210575744,-0.172844365012282,-0.222535870808779,-0.192975167937381,-0.628957841878629,0.389646800405317,-0.484790782300045,0.773594197911377,0.0118884828523978,-0.0280348773130239,-0.300920251542634,-0.0608753201582305,-0.117118248483733,-0.098817958064693,-0.1502176564726,1,-0.517388293437123,-0.686881451973252,-1.20426974541037,0.230716523548225
"201",201,"CARIB","PRICO","EPRICO","-65.271_18.354",18.35416667,-65.27083333,27.04,1.18,11.8135068552849,0.213648841,0.04628805,0.009889388,6.14510108179373,2.00408985418617,0.147249977,987.0888785,145.3488147,0.040192936,27.50384,1.105460085,0.582384116,5.834873892,3.398137873,1,0,0,1,-0.914594634071561,-0.0232333951900838,-0.0892434390032365,-0.141705496179801,-0.275353850179542,-0.182843221712444,-0.760168965013446,0.390141686714757,-0.455386020228693,0.68457618763969,-0.003671299576841,-0.0387730211791622,-0.558917039876879,-0.100995277229648,0.444023124158242,0.550512811243764,0.629717792623526,1,-0.517388293437123,-1.32128691350148,-1.8386752069386,0.137208048864105
"202",202,"CARIB","PRICO","EPRICO","-65.312_18.104",18.10416667,-65.3125,27.2025,1.185,11.728725534265,0.233239852,0.03708071,0.008648699,6.21138494302883,3.00132556890487,0.16579288625,668.194138075,110.780218225,0.04016404,27.68217,1.111827774,0.313336361,3.89773417175,1.2237199175,4,0,0,4,-0.468396898912191,0.0472414331405546,-0.102374938133501,-0.099616574621557,-0.558668887190454,-0.221045560636175,-0.720004508623328,0.977888853289021,-0.23479785184657,-0.378969390812952,-0.381283047101702,-0.0431319979879384,-0.182199056878056,-0.0638373993253171,-0.399142559244636,0.116763407492644,-0.136137721115214,1,-0.517388293437123,-1.71995906053829,-2.23734735397541,0.0964464579971823
"203",203,"CARIB","PRICO","EPRICO","-65.312_18.146",18.14583333,-65.3125,27.17,1.19,11.8254382252062,0.218838149,0.04107548,0.008988882,6.25822136590255,2.0046808943653,0.165578263,670.7050154,111.0541717,0.040383685,27.57169,1.113446451,0.34415443,3.777474822,1.300034694,2,0,0,2,-0.557636445944062,0.11771626147119,-0.087395428476165,-0.130556894540326,-0.435747564593474,-0.2105709080342,-0.691624154357178,0.390490031830651,-0.23735102993591,-0.370595365974907,-0.378290502972522,-0.00999843413260692,-0.415585490802297,-0.0543918057461479,-0.302562165144927,0.0898358602928846,-0.109258761523094,1,-0.517388293437123,-1.61528500308224,-2.13267329651937,0.105961473665445
"204",204,"CARIB","PRICO","EPRICO","-65.312_18.271",18.27083333,-65.3125,27.16,1.18,11.9774502907462,0.225716223,0.04710643,0.010632685,6.36822071793009,2.00343012559693,0.144778177,1013.780142,146.7732403,0.040105571,27.6355,1.108337494,0.403328173,2.934940396,1.183744147,1,0,0,1,-0.585094768107719,-0.0232333951900838,-0.0638507811126381,-0.115780183064956,-0.250171836700188,-0.159956193686088,-0.624970460756243,0.389752858272988,-0.484790782300045,0.773594197911377,0.0118884828523978,-0.0519520774118146,-0.280788347892214,-0.0842045055222325,-0.117118248483733,-0.098817958064693,-0.1502176564726,1,-0.517388293437123,-0.771782304218845,-1.28917059765597,0.215993228858792
"205",205,"CARIB","PRICO","EPRICO","-65.312_18.312",18.3125,-65.3125,27.16,1.18,12.0956419280458,0.182619025,0.04716892,0.008613942,6.51293077394638,2.00194870088482,0.150548830333333,1032.91918616667,155.526864216667,0.039909308,27.5978,1.101409097,0.557034455166667,4.21978490783333,2.35074033066667,23,1,1,24,-0.585094768107719,-0.0232333951900838,-0.0455444683100739,-0.208369309067801,-0.248248984208284,-0.222115771377119,-0.537283946636884,0.388879741552252,-0.416142554990828,0.837424807886756,0.107509120118896,-0.0815584542605425,-0.360428722249058,-0.124634327047551,0.364580111892376,0.188874527456529,0.260812090367248,1,-0.517388293437123,-0.865877695043689,-1.38326598848081,0.200484979861528
"206",206,"CARIB","PRICO","EPRICO","-65.312_18.354",18.35416667,-65.3125,27.02,1.2,12.0807027360597,0.191684721,0.04709679,0.009027735,6.51297526115906,2.00345024631941,0.151702961,1036.746995,157.277589,0.040175285,27.52171,1.105692543,0.596405198,5.859615403,3.494705084,1,0,0,1,-0.969511278398867,0.258665918132464,-0.0478583504743607,-0.188892755876396,-0.250468464929056,-0.209374576419908,-0.537256989777694,0.389764716951382,-0.402412909528985,0.850190929881832,0.126633247572196,-0.0414356838193791,-0.521167079936384,-0.0996387967259856,0.487963632736646,0.556052739795106,0.663729897243825,1,-0.517388293437123,-1.14325672865677,-1.6606450220939,0.159675429403706
"207",207,"CARIB","PRICO","EPRICO","-65.354_18.104",18.10416667,-65.35416667,27.21,1.2,11.8327645772546,0.245960748,0.03690607,0.009077445,6.37352343523159,3.00217279550037,0.166436756,660.6615061,109.9583578,0.040588216,27.70953,1.124680399,0.297688052,3.434155442,1.022307044,2,0,0,2,-0.447803157289451,0.258665918132464,-0.0862606739760618,-0.0722872655882162,-0.564042658340817,-0.207843944434053,-0.621757299153455,0.978388188625297,-0.22713831757855,-0.404091465327086,-0.390260679489243,0.0208551748678014,-0.124401692358074,0.0111625371508755,-0.448182615914443,0.0129624294223504,-0.207077698095154,1,-0.517388293437123,-1.59582559860739,-2.11321389204452,0.107819119231242
"208",208,"CARIB","PRICO","EPRICO","-65.354_18.146",18.14583333,-65.35416667,27.15,1.19,12.0690089985611,0.233896644,0.04062748,0.009502631,6.56148969558338,2.00027362030349,0.1668260525,667.6549122,111.3784275,0.049054091,27.31155,1.339743259,0.4256754085,3.3753219975,1.441155269,2,0,0,2,-0.612553090271377,0.11771626147119,-0.0496695548994061,-0.0982055363158728,-0.449532776889412,-0.194751945006618,-0.507859850724259,0.387892488638089,-0.222507210305425,-0.380767762571543,-0.374748478945842,1.29793687444552,-0.965125198632242,1.26613580824439,-0.0470845026436214,-0.000211102257236517,-0.05955443941135,1,-0.517388293437123,-1.28178570883866,-1.79917400227579,0.141951642806799
"209",209,"CARIB","PRICO","EPRICO","-65.354_18.229",18.22916667,-65.35416667,27.17,1.2,12.2771946232243,0.201825945,0.04481255,0.009044335,6.7271211864733,2.00452713879058,0.155478041,1053.602002,163.8119756,0.039670929,27.59921,1.094886295,0.523716444,3.537070737,1.852422108,1,0,0,1,-0.557636445944062,0.258665918132464,-0.0174243702725241,-0.167105560644839,-0.320755816122974,-0.208863442021091,-0.407496071838743,0.390399411928001,-0.357504207692136,0.906404049438925,0.19801193790501,-0.117518051876103,-0.357450129998577,-0.162697348076078,0.260165177618098,0.0360064294892944,0.0852985661800365,1,-0.517388293437123,-1.02757990005055,-1.54496819348767,0.175814205918621
"210",210,"CARIB","PRICO","EPRICO","-65.354_18.312",18.3125,-65.35416667,27.16,1.18,12.0823301964216,0.168556808,0.04888646,0.008240146,6.53840958718564,2.00283720347332,0.151702961,1036.746995,157.277589,0.039909308,27.5978,1.101409097,0.56180235,4.227114908,2.374803089,9,0,0,9,-0.585094768107719,-0.0232333951900838,-0.0476062785076789,-0.238580284307823,-0.195399311157466,-0.233625409554241,-0.52184515559255,0.389403403983485,-0.402412909528985,0.850190929881832,0.126633247572196,-0.0815584542605425,-0.360428722249058,-0.124634327047551,0.379522162999774,0.190515804628512,0.26928727615144,1,-0.517388293437123,-0.740762698995839,-1.25815099243296,0.221292352785944
"211",211,"CARIB","PRICO","EPRICO","-65.354_18.354",18.35416667,-65.35416667,27.08,1.19,12.1385990798458,0.181133983,0.05146476,0.009322017,6.56524764581973,2.00221353307832,0.152961321,1042.36533066667,159.455717866667,0.040341424,27.56853,1.112153766,0.600221715333333,5.91458265066667,3.55048051166667,3,0,0,3,-0.804761345416951,0.11771626147119,-0.0388909767778192,-0.21155974248896,-0.116063568160549,-0.20031327201312,-0.505582734913994,0.38903582738938,-0.387443342250035,0.868928636400863,0.1504261443498,-0.0163735282257581,-0.422260917406215,-0.0619351124935025,0.499924172773782,0.568360582462324,0.683374657213548,1,-0.517388293437123,-0.694211149304444,-1.21159944274157,0.229418170346252
"212",212,"CARIB","PRICO","EPRICO","-65.396_18.062",18.0625,-65.39583333,27.23,1.2,12.0082996524562,0.230912093,0.03407208,0.007867655,6.50790816316184,2.00309042135952,0.173163563,648.8718676,112.3609644,0.039926631,27.70227,1.106058317,0.271211492,3.177584327,0.861797388,1,0,0,1,-0.392886512962145,0.258665918132464,-0.0590726252453892,-0.10461748376083,-0.651246126632262,-0.245094865177721,-0.540327378749335,0.389552644622327,-0.147115597562809,-0.443411078693927,-0.364015689256651,-0.0789452705929613,-0.139738273732898,-0.0975043668515712,-0.531157204595019,-0.0444869981990334,-0.263611082003696,1,-0.517388293437123,-1.67025040313422,-2.18763869657134,0.100866043352512
"213",213,"CARIB","PRICO","EPRICO","-65.396_18.104",18.10416667,-65.39583333,27.24,1.21,12.0961883200222,0.251429749,0.03933261,0.009889388,6.589618746694,2.00292690722854,0.168073842,664.604809,111.7026833,0.041826655,27.74366,1.160424491,0.510956859,0.076428568,0.039051701,5,0,0,5,-0.365428190798497,0.399615574793738,-0.0454598394593224,-0.0605377773106099,-0.489376656009149,-0.182843221712444,-0.49081515801059,0.389456273257202,-0.207663390674941,-0.390940159168178,-0.371206454919161,0.20767434984302,-0.0523028600822427,0.219742856688648,0.220178060065446,-0.738873906558956,-0.553391765243514,1,-0.517388293437123,-0.87794761219469,-1.39533590563181,0.198557276042443
"214",214,"CARIB","PRICO","EPRICO","-65.396_18.229",18.22916667,-65.39583333,27.18,1.21,12.4794871712547,0.225190796,0.0441172,0.009934787,6.81229616451608,2.00344452305115,0.15882442325,963.65873275,152.131479325,0.039989581,27.6065,1.103972373,0.5304073875,3.5504983695,1.8850396095,4,0,0,4,-0.530178123780414,0.399615574793738,0.0139080551552099,-0.116908999530201,-0.342152127216682,-0.181445330714137,-0.355884614277534,0.389761343792305,-0.317695334053068,0.60643432841146,0.0704194678563574,-0.0694492299606078,-0.342050174320554,-0.109676640413812,0.281133848955971,0.0390130415213436,0.0967868328699666,1,-0.517388293437123,-1.12671637807057,-1.64410467150769,0.161907312775922
"215",215,"CARIB","PRICO","EPRICO","-65.438_18.104",18.10416667,-65.4375,27.24,1.21,12.5017538603186,0.288375709,0.04308174,0.012423727,6.86573242940118,2.00212804437499,0.175383411333333,629.9724393,110.485543466667,0.042330299,27.66809,1.171198531,0.272623478666667,2.74492419866667,0.748307643333333,3,0,0,3,-0.365428190798497,0.399615574793738,0.017356869169404,0.0188361565988764,-0.374013814546933,-0.104807809594155,-0.323505110569748,0.388985442367647,-0.120708075887854,-0.506442545995518,-0.384501941178764,0.283649312324999,-0.211942729847402,0.282613462155777,-0.526732195723431,-0.141364921215989,-0.303583501512981,1,-0.517388293437123,-1.04320746280915,-1.56059575624627,0.173561176496944
"216",216,"CARIB","PRICO","EPRICO","-65.438_18.188",18.1875,-65.4375,27.24,1.23,12.9082770027867,0.248326424,0.0453983,0.011273597,7.07770612594073,2.00362663760199,0.174996634,617.5287028,108.0654446,0.040998098,27.62547,1.132591718,0.521629513,2.977103149,1.552944866,1,0,0,1,-0.365428190798497,0.681514888116285,0.0803218976395152,-0.067204896352845,-0.302731958751666,-0.140221725624965,-0.195060446486027,0.389868677805388,-0.125309214920647,-0.547943641047655,-0.410938009038384,0.0826860903002059,-0.301976489929327,0.0573280809555762,0.253624968416837,-0.0893771992061139,-0.0201808318560376,1,-0.517388293437123,-1.20505335960644,-1.72244165304357,0.151556930587056
"217",217,"CARIB","PRICO","EPRICO","-65.438_18.354",18.35416667,-65.4375,27.17,1.17,12.6039572645686,0.168365645,0.05015235,0.008443933,6.83799592699713,2.00181060419069,0.155872905,1068.21406,166.5056292,0.04009046,27.56708,1.105176909,0.609144947,5.846232514,3.561202996,1,0,0,1,-0.557636445944062,-0.164183051851358,0.0331868172979992,-0.238990974930774,-0.156447162958122,-0.227350557401727,-0.340311939871233,0.388798350623815,-0.352806868922599,0.955136711687547,0.227436194219791,-0.0542315797151579,-0.425324008727628,-0.10264771647934,0.527888586475681,0.553056146382903,0.687151241989667,1,-0.517388293437123,-0.779810599408295,-1.29719889284542,0.214636816144275
"218",218,"CARIB","PRICO","EPRICO","-65.479_18.062",18.0625,-65.47916667,27.24,1.2,12.5939497041318,0.244454811,0.03373307,0.008246211,6.96227837299311,2.00150311231031,0.174996634,617.5287028,108.0654446,0.040064802,27.72747,1.110895585,0.272894822,2.574366298,0.702531232,1,0,0,1,-0.365428190798497,0.258665918132464,0.0316367792755876,-0.0755225893938461,-0.66167765524933,-0.2334386607513,-0.265003459205669,0.388617122175246,-0.125309214920647,-0.547943641047655,-0.410938009038384,-0.0581021025196845,-0.0865038590434398,-0.0692770753279864,-0.525881835953335,-0.179554932471172,-0.319706490623759,1,-0.517388293437123,-1.64216162411365,-2.15954991755077,0.10344218551009
"219",219,"CARIB","PRICO","EPRICO","-65.479_18.146",18.14583333,-65.47916667,27.26,1.23,13.0610283109098,0.37174187,0.06093279,0.022651269,7.23114867829724,2.00348736446933,0.181044914,610.1398296,110.4627133,0.045672421,27.71763,1.265931278,0.527159883,1.896087093,0.99954105,3,0,0,3,-0.310511546471192,0.681514888116285,0.103981043848087,0.197938287210764,0.175273046960694,0.210110776643564,-0.102082509056397,0.38978659351188,-0.0533583150335528,-0.572586265793157,-0.384751327616467,0.787810175077649,-0.107290630493609,0.83541493323388,0.270956531731761,-0.331429987052968,-0.215096148267781,1,-0.517388293437123,0.485451692983646,-0.0319366004534769,0.492016528434552
"220",220,"CARIB","PRICO","EPRICO","-65.479_18.188",18.1875,-65.47916667,27.24,1.23,12.8888373425684,0.209679921,0.05621701,0.011787578,7.08230420122233,2.0043548095494,0.174996634,617.5287028,108.0654446,0.04277522,27.66991,1.183586499,0.521629513,2.977103149,1.552944866,0,1,1,1,-0.365428190798497,0.681514888116285,0.0773109527972094,-0.150232241560677,0.0301658406193059,-0.124395619032291,-0.192274260064697,0.390297845145219,-0.125309214920647,-0.547943641047655,-0.410938009038384,0.350765879349414,-0.208098022119826,0.354901948987775,0.253624968416837,-0.0893771992061139,-0.0201808318560376,1,-0.517388293437123,-0.121212714405734,-0.638601007842857,0.345562851912144
"221",221,"CARIB","PRICO","EPRICO","-65.479_18.271",18.27083333,-65.47916667,27.22,1.24,12.9263445313938,0.17588703,0.05432523,0.009555103,7.07607543254976,2.00016986803035,0.155872905,1068.21406,166.5056292,0.042574807,27.66404,1.177791153,0.567130595,3.827275953,2.170565289,3,0,0,3,-0.420344835125803,0.822464544777559,0.0831203175430576,-0.222832187450417,-0.0280452953566113,-0.193136267646694,-0.196048559012467,0.387831339499865,-0.352806868922599,0.955136711687547,0.227436194219791,0.320533472816425,-0.220498260779634,0.321083909337699,0.39622028908807,0.100986945912353,0.19735232691676,1,-0.517388293437123,0.173615554176461,-0.343772739260661,0.414893325674706
"222",222,"CARIB","PRICO","EPRICO","-65.479_18.354",18.35416667,-65.47916667,27.1766666666667,1.19666666666667,13.1987555305641,0.163821535,0.05099842,0.008354639,7.16495257993919,2.003144335713,0.150665207,1044.670428,157.3954866,0.040936041,27.57659,1.128876433,0.592357014,4.931384121,2.921139974,3,0,0,3,-0.539330897834966,0.211682699245371,0.125313158556213,-0.248753446573613,-0.130413112584852,-0.230100029390159,-0.142193785861284,0.389584420468329,-0.414758127369665,0.876616364563147,0.127921107748908,0.0733247591878647,-0.405234354612682,0.035647985333791,0.475277075181462,0.348210341592318,0.461713536557244,1,-0.517388293437123,-0.595258582922665,-1.11264687635979,0.247377758369532
"223",223,"CARIB","PRICO","EPRICO","-65.521_18.146",18.14583333,-65.52083333,27.22,1.25,13.0896012833067,0.266097147,0.07306312,0.019441888,7.23347833415471,2.00249116594787,0.181044914,610.1398296,110.4627133,0.046201389,27.75903,1.28250575,0.527159883,1.896087093,0.99954105,1,0,0,1,-0.420344835125803,0.963414201438833,0.108406617284131,-0.0290266437664786,0.548530132384342,0.111289991823693,-0.100670862852515,0.389199457642504,-0.0533583150335528,-0.572586265793157,-0.384751327616467,0.86760527628836,-0.0198340920752207,0.932133257088068,0.270956531731761,-0.331429987052968,-0.215096148267781,1,-0.517388293437123,1.55985843560018,1.04247014216306,0.739326340404614
"224",224,"CARIB","PRICO","EPRICO","-65.521_18.188",18.1875,-65.52083333,27.22,1.25,2.67181040491151,0.168109662,0.06997214,0.011762993,7.27849893623515,2.00333045613137,0.180699418,610.09656114,110.24415352,0.044596876,27.72066,1.236254828,0.500868343,2.3284116182,1.1694798288,5,0,0,5,-0.420344835125803,0.963414201438833,-1.50517064493844,-0.239540923496841,0.453418937066261,-0.125152621393431,-0.0733907983658804,0.389694115445075,-0.0574683674959705,-0.572730570397422,-0.387138776019937,0.625563645738116,-0.100889825870236,0.662241603673662,0.188561775113873,-0.23462720970437,-0.155241716688605,1,-0.517388293437123,1.60608453303404,1.08869623959691,0.748136135528746
"225",225,"CARIB","PRICO","EPRICO","-65.521_18.271",18.27083333,-65.52083333,27.22,1.26,13.3045177687917,0.161440315,0.06923819,0.011177835,7.29771700756097,2.00491098762257,0.150924206666667,1056.25747,159.436122333333,0.045074638,27.7125,1.249130898,0.514305701666667,2.81728563366667,1.454518997,3,0,0,3,-0.420344835125803,1.10436385810011,0.141694322739476,-0.253869210216077,0.430834882234555,-0.143170355281563,-0.061745680334353,0.390625643359612,-0.411677043311532,0.915260298514587,0.150212091586882,0.697634294897671,-0.118127636341107,0.737378350607693,0.230672959811585,-0.125162306114083,-0.054847577629319,1,-0.517388293437123,1.56383922928751,1.04645093585038,0.740092799295164
"226",226,"CARIB","PRICO","EPRICO","-65.521_18.354",18.35416667,-65.52083333,27.1825,1.2075,13.2543329380161,0.16326971,0.05250952,0.008573214,7.19750782038061,2.00030892850482,0.14955753225,1047.4748015,156.64842775,0.042207839,27.58038,1.164108242,0.5897032755,4.752615384,2.80405607625,8,0,0,8,-0.523313543239497,0.36437816062842,0.133921359853843,-0.249938975954351,-0.0839157145929037,-0.223369836545494,-0.122467060371633,0.387913298457656,-0.427935128937832,0.885969228245627,0.119760574009668,0.265176156870862,-0.397228067641525,0.241238939472835,0.466960554436195,0.308181823116075,0.420475214166165,1,-0.517388293437123,-0.306738881397087,-0.82412717483421,0.304888278217741
"227",227,"CARIB","PRICO","EPRICO","-65.562_18.062",18.0625,-65.5625,27.26,1.2,13.1082035561787,0.256297074,0.03360921,0.008613942,7.30442780683204,2.000381752057,0.179317434,609.9234873,109.3699144,0.0401471,27.73824,1.113609896,0.259947599,2.279538678,0.592560607,1,0,0,1,-0.310511546471182,0.258665918132464,0.111287861962802,-0.0500809172678341,-0.665488897202399,-0.222115771377119,-0.0576792967585771,0.387956218938565,-0.0739085773456412,-0.573307788814485,-0.396688569633818,-0.045687405903936,-0.0637524841940165,-0.0534380422451231,-0.566456990088943,-0.245570461990053,-0.358439434900876,1,-0.517388293437123,-1.63840505755093,-2.15579335098806,0.10379109598989
"228",228,"CARIB","PRICO","EPRICO","-65.562_18.104",18.10416667,-65.5625,27.275,1.21,13.2299924058689,0.290422276,0.06039515,0.017540097,7.37398910511946,2.0023233602324,0.195254553,620.8187484,121.39132605,0.042063486,27.7177,1.165903083,0.258066457,2.222822121,0.5737425215,2,0,0,2,-0.269324063225711,0.399615574793738,0.130151335125813,0.0232329586795189,0.158729561383041,0.0527315099284712,-0.0155288897146112,0.389100556918891,0.115680868522888,-0.536971012756188,-0.26537209387944,0.243400430843825,-0.107142757119469,0.251712516737002,-0.572352279495866,-0.258269996527702,-0.365067385383776,1,-0.517388293437123,0.0525952682215967,-0.464793025215526,0.38584940280457
"229",229,"CARIB","PRICO","EPRICO","-65.562_18.354",18.35416667,-65.5625,27.18,1.23166666666667,13.5137058403192,0.17000972,0.05846618,0.009939819,7.31423347772557,2.00217055840418,0.146234508,1055.887922,154.4072512,0.04417388,27.59969,1.219185384,0.58174206,4.216309173,2.452804383,4,2,1,6,-0.530178123780414,0.705006497559831,0.174094773054228,-0.235458878312031,0.0993740681631821,-0.181290389250592,-0.0517375873644562,0.389010499131889,-0.467466133642332,0.914027819293066,0.0952789727919474,0.561754476503444,-0.35643614114735,0.562634930664535,0.442010992200393,0.188096267687347,0.296760246992927,1,-0.517388293437123,0.379835067397024,-0.137553226040099,0.465665812541266
"230",230,"CARIB","PRICO","EPRICO","-65.562_18.396",18.39583333,-65.5625,27.13,1.24,13.635919820134,0.192148126,0.05399615,0.010375259,7.3379876364657,2.00037909065955,0.152031618,1010.61998242857,153.540920742857,0.041416188,27.45228,1.136968777,0.596052494142857,4.86672033985714,2.91410717071429,7,0,0,7,-0.667469734598682,0.822464544777559,0.193024093219779,-0.18789718618912,-0.0381712722814943,-0.167882656562586,-0.0373438442266204,0.387954650373795,-0.398503175372465,0.763054752403689,0.0858155698420385,0.145755186852713,-0.667836342312925,0.0828698786002248,0.486858298151168,0.333731325844611,0.459236500732654,1,-0.517388293437123,-0.866379631747979,-1.3837679251851,0.200404536144787
